date,stock,forecast,actual,forecast_error,absolute_error,squared_error,explained_variance_ratio
1996-07-01,AAPL,0.005150264815179325,0.09737277092708553,0.0922225061119062,0.0922225061119062,0.008504990633560576,0.1538668837123054
1996-07-01,AMGN,0.027404611801349035,0.06425243903005563,0.036847827228706595,0.036847827228706595,0.0013577623714766112,0.1538668837123054
1996-07-01,AXP,0.008812855641615113,0.004984645832515774,-0.0038282098090993387,0.0038282098090993387,1.4655190342484395e-05,0.1538668837123054
1996-07-01,BA,0.012554914294075393,0.02234775162367611,0.009792837329600717,0.009792837329600717,9.58996629640213e-05,0.1538668837123054
1996-07-01,CAT,0.01040327064701294,0.05063671088856777,0.04023344024155483,0.04023344024155483,0.0016187297136707633,0.1538668837123054
1996-07-01,CVX,0.012863049259253974,0.01713115935291065,0.004268110093656675,0.004268110093656675,1.8216763771573987e-05,0.1538668837123054
1996-07-01,DIS,0.017262235950552575,0.026333614195428016,0.00907137824487544,0.00907137824487544,8.228990326159944e-05,0.1538668837123054
1996-07-01,HD,0.025179172208154025,0.05315187330414504,0.027972701095991013,0.027972701095991013,0.0007824720066056568,0.1538668837123054
1996-07-01,HON,0.009030280217319454,0.04980251356876091,0.04077223335144146,0.04077223335144146,0.0016623750124643952,0.1538668837123054
1996-07-01,IBM,0.0021665476645779487,0.06199137882535428,0.05982483116077633,0.05982483116077633,0.003579010423415395,0.1538668837123054
1996-07-01,INTC,0.018955411786069826,0.06121339071554265,0.04225797892947283,0.04225797892947283,0.0017857367832037694,0.1538668837123054
1996-07-01,JNJ,0.01621834936498965,0.030930172017322913,0.014711822652333263,0.014711822652333263,0.00021643772575370614,0.1538668837123054
1996-07-01,JPM,0.0051581093149221866,0.0756698999749331,0.07051179066001093,0.07051179066001093,0.004971912622081204,0.1538668837123054
1996-07-01,KO,0.0211458522940078,0.06453861693367574,0.043392764639667944,0.043392764639667944,0.0018829320230736167,0.1538668837123054
1996-07-01,MCD,0.013837988931568448,0.0,-0.013837988931568448,0.013837988931568448,0.00019148993767021088,0.1538668837123054
1996-07-01,MMM,0.01141764599501961,0.09431152505485968,0.08289387905984007,0.08289387905984007,0.006871395185587392,0.1538668837123054
1996-07-01,MRK,0.01862274815633926,0.021174594222495405,0.0025518460661561465,0.0025518460661561465,6.5119183453566e-06,0.1538668837123054
1996-07-01,NKE,0.02789404964299408,0.04861638036266173,0.02072233071966765,0.02072233071966765,0.0004294149904552815,0.1538668837123054
1996-07-01,PG,0.015806696322662957,0.0011293071849912966,-0.014677389137671661,0.014677389137671661,0.00021542575189864208,0.1538668837123054
1996-07-01,TRV,0.003663105996265008,0.0,-0.003663105996265008,0.003663105996265008,1.3418345539872656e-05,0.1538668837123054
1996-07-01,UNH,0.009566487003876903,0.13491902348363838,0.12535253647976147,0.12535253647976147,0.01571325840190993,0.1538668837123054
1996-07-01,VZ,0.01167427231898956,-0.0381194232955217,-0.04979369561451126,0.04979369561451126,0.002479412122950598,0.1538668837123054
1996-07-01,WBA,0.011933960239278167,0.03481951012507336,0.022885549885795192,0.022885549885795192,0.0005237483935752204,0.1538668837123054
1996-07-01,WMT,0.012703709935236306,0.09436233693188985,0.08165862699665355,0.08165862699665355,0.006668131362978596,0.1538668837123054
1996-08-01,AAPL,0.003267992767771369,-0.0888869170785237,-0.09215490984629507,0.09215490984629507,0.008492527408778773,0.15347881710048714
1996-08-01,AMGN,0.022205462478545816,0.08037288254094622,0.05816742006240041,0.05816742006240041,0.0033834487567157416,0.15347881710048714
1996-08-01,AXP,0.00882500527965247,0.055569954577849676,0.046744949298197204,0.046744949298197204,0.002185090284891027,0.15347881710048714
1996-08-01,BA,0.012609889722373709,0.046357105082859555,0.03374721536048585,0.03374721536048585,0.0011388745445870118,0.15347881710048714
1996-08-01,CAT,0.01030108921562578,0.09018222241357776,0.07988113319795198,0.07988113319795198,0.006380995440988946,0.15347881710048714
1996-08-01,CVX,0.01307913478037846,0.07104158705241446,0.057962452272036,0.057962452272036,0.0033596458733880516,0.15347881710048714
1996-08-01,DIS,0.016633584565762364,0.10404374555929181,0.08741016099352945,0.08741016099352945,0.007640536244914738,0.15347881710048714
1996-08-01,HD,0.023172894180085002,0.06820893381366125,0.04503603963357625,0.04503603963357625,0.0020282448658770504,0.15347881710048714
1996-08-01,HON,0.008354129048016976,0.06828604196367251,0.059931912915655534,0.059931912915655534,0.003591834185729719,0.15347881710048714
1996-08-01,IBM,0.0033860114000455995,0.08802139247572381,0.08463538107567821,0.08463538107567821,0.00716314772982527,0.15347881710048714
1996-08-01,INTC,0.01757330874514297,0.17879169265632636,0.16121838391118337,0.16121838391118337,0.02599136731093371,0.15347881710048714
1996-08-01,JNJ,0.015083884067756043,0.043389621105022744,0.0283057370372667,0.0283057370372667,0.0008012147492228919,0.15347881710048714
1996-08-01,JPM,0.002761797484585992,0.07446785066341104,0.07170605317882504,0.07170605317882504,0.005141758062484485,0.15347881710048714
1996-08-01,KO,0.020399978888919968,0.017348041668308896,-0.003051937220611072,0.003051937220611072,9.314320798551236e-06,0.15347881710048714
1996-08-01,MCD,0.01293192796527149,0.02291424821282387,0.00998232024755238,0.00998232024755238,9.964671752469423e-05,0.15347881710048714
1996-08-01,MMM,0.01187076805205963,0.021618968912083075,0.009748200860023445,0.009748200860023445,9.502742000736184e-05,0.15347881710048714
1996-08-01,MRK,0.01783840300329483,0.06988126886667732,0.0520428658633825,0.0520428658633825,0.0027084598872740232,0.15347881710048714
1996-08-01,NKE,0.028223886600078994,0.11983856248145112,0.09161467588137213,0.09161467588137213,0.008393248836848869,0.15347881710048714
1996-08-01,PG,0.015395132430726717,0.09262104533859766,0.07722591290787095,0.07722591290787095,0.005963841624454069,0.15347881710048714
1996-08-01,TRV,0.0022703893748404567,0.069958595824583,0.06768820644974254,0.06768820644974254,0.004581693292382967,0.15347881710048714
1996-08-01,UNH,0.0032545024414113444,0.07480089667201734,0.07154639423060599,0.07154639423060599,0.005118886527401291,0.15347881710048714
1996-08-01,VZ,0.011299192074323327,0.062452929841852946,0.05115373776752962,0.05115373776752962,0.0026167048875891863,0.15347881710048714
1996-08-01,WBA,0.010610703677241595,0.12138697545241069,0.11077627177516909,0.11077627177516909,0.012271382388406124,0.15347881710048714
1996-08-01,WMT,0.010751745479835425,0.0019374393055189734,-0.008814306174316451,0.008814306174316451,7.769199333459311e-05,0.15347881710048714
1996-09-01,AAPL,-0.002475973372341053,0.03596300441542589,0.03843897778776694,0.03843897778776694,0.0014775550133684402,0.153698825549723
1996-09-01,AMGN,0.012816632437161767,-0.029133372623184276,-0.041950005060346046,0.041950005060346046,0.001759802924563059,0.153698825549723
1996-09-01,AXP,0.009394982410805832,0.016086237873917848,0.006691255463112016,0.006691255463112016,4.47728996726264e-05,0.153698825549723
1996-09-01,BA,0.012890245780498234,0.009216589425080362,-0.0036736563554178713,0.0036736563554178713,1.3495751017702118e-05,0.153698825549723
1996-09-01,CAT,0.010381799101700197,-0.09381903174121427,-0.10420083084291447,0.10420083084291447,0.010857813148353676,0.153698825549723
1996-09-01,CVX,0.014048606927516933,0.048694988279045684,0.034646381351528754,0.034646381351528754,0.0012003717407555595,0.153698825549723
1996-09-01,DIS,0.016294579133952627,0.04066398694928013,0.024369407815327506,0.024369407815327506,0.0005938680372697453,0.153698825549723
1996-09-01,HD,0.019560649487473245,-0.03470673210533267,-0.05426738159280592,0.05426738159280592,0.0029449487049392105,0.153698825549723
1996-09-01,HON,0.007154054334525036,-0.005708930098341472,-0.012862984432866507,0.012862984432866507,0.0001654563685201661,0.153698825549723
1996-09-01,IBM,0.005623725436238441,0.03550646796302051,0.02988274252678207,0.02988274252678207,0.0008929783009219497,0.153698825549723
1996-09-01,INTC,0.016145409034092506,0.1408711653379821,0.1247257563038896,0.1247257563038896,0.015556514285577257,0.153698825549723
1996-09-01,JNJ,0.013082587642600039,-0.039806583120853146,-0.05288917076345319,0.05288917076345319,0.0027972643840457117,0.153698825549723
1996-09-01,JPM,-0.001879119014729128,0.06784828204680346,0.06972740106153259,0.06972740106153259,0.004861910458795817,0.153698825549723
1996-09-01,KO,0.01834648612010833,-0.005009145700028132,-0.023355631820136464,0.023355631820136464,0.0005454855377177709,0.153698825549723
1996-09-01,MCD,0.011592369174895567,-0.06260575886674745,-0.07419812804164301,0.07419812804164301,0.0055053622048840505,0.153698825549723
1996-09-01,MMM,0.011562592182999492,0.09073809013245418,0.07917549794945469,0.07917549794945469,0.006268759475544105,0.153698825549723
1996-09-01,MRK,0.01690397697477041,0.05469725010732142,0.03779327313255101,0.03779327313255101,0.001428331494071602,0.153698825549723
1996-09-01,NKE,0.029458234096304547,-0.02881536076613091,-0.058273594862435454,0.058273594862435454,0.0033958118581912636,0.153698825549723
1996-09-01,PG,0.01565404132976882,0.015268088335193906,-0.0003859529945749139,0.0003859529945749139,1.4895971402134354e-07,0.153698825549723
1996-09-01,TRV,0.0004930838110719614,-0.012482391728083636,-0.012975475539155597,0.012975475539155597,0.00016836296546722524,0.153698825549723
1996-09-01,UNH,-0.009381443619971144,-0.0977147187375863,-0.08833327511761516,0.08833327511761516,0.007802767493004289,0.153698825549723
1996-09-01,VZ,0.011873610419290352,0.0062433914049486805,-0.005630219014341672,0.005630219014341672,3.16993661494545e-05,0.153698825549723
1996-09-01,WBA,0.00902393003355595,0.020067878861376124,0.011043948827820175,0.011043948827820175,0.00012196880571151062,0.153698825549723
