date,stock,forecast,actual,forecast_error,absolute_error,squared_error
1996-07-01,AAPL,-0.10434434904797692,0.09737280438327654,0.20171715343125346,0.20171715343125346,0.04068980998840785
1996-07-01,AMGN,-0.067495919529698,0.06425253373514614,0.13174845326484413,0.13174845326484413,0.01735765493767882
1996-07-01,AXP,-0.024162651725967974,0.0049848650447270725,0.029147516770695048,0.029147516770695048,0.000849577733897949
1996-07-01,BA,0.07560229326518825,0.022346786447837948,-0.0532555068173503,0.0532555068173503,0.002836149006372844
1996-07-01,CAT,0.06570241465358043,0.050637070493067544,-0.015065344160512882,0.015065344160512882,0.00022696459467469958
1996-07-01,CVX,-0.035469763091655955,0.01713143446587597,0.052601197557531926,0.052601197557531926,0.0027668859844865025
1996-07-01,DIS,0.04838491283312425,0.026333403138391984,-0.02205150969473227,0.02205150969473227,0.0004862690798168712
1996-07-01,HD,0.12218103107894814,0.053153482558467816,-0.06902754852048032,0.06902754852048032,0.004764802454747264
1996-07-01,HON,-0.0957380091509029,0.049803133960382086,0.145541143111285,0.145541143111285,0.02118222433813954
1996-07-01,IBM,0.029324203923209977,0.061991528618629124,0.03266732469541915,0.03266732469541915,0.0010671541027559418
1996-07-01,INTC,0.11440182946586543,0.06121284057356133,-0.0531889888923041,0.0531889888923041,0.0028290685393856487
1996-07-01,JNJ,0.07818773399035242,0.030929775684734654,-0.04725795830561777,0.04725795830561777,0.0022333146232155075
1996-07-01,JPM,0.010036120045607664,0.0756700872480224,0.06563396720241474,0.06563396720241474,0.004307817650727653
1996-07-01,KO,0.05377699058358214,0.06453846791750013,0.010761477333917996,0.010761477333917996,0.00011580939440843078
1996-07-01,MCD,0.03285872005998999,0.0,-0.03285872005998999,0.03285872005998999,0.0010796954839807887
1996-07-01,MMM,0.0969792661054145,0.09431082268138814,-0.002668443424026362,0.002668443424026362,7.1205903072295355e-06
1996-07-01,MRK,0.10042733659901548,0.02117524010667894,-0.07925209649233654,0.07925209649233654,0.0062808947984306215
1996-07-01,NKE,0.005509845376977053,0.04861657469297751,0.04310672931600046,0.04310672931600046,0.0018581901123229333
1996-07-01,PG,0.07605119795303426,0.0011289558753792858,-0.07492224207765498,0.07492224207765498,0.005613342357942734
1996-07-01,TRV,0.030926573847545172,0.0,-0.030926573847545172,0.030926573847545172,0.0009564529699476649
1996-07-01,UNH,0.023646426673059048,0.1349190144567613,0.11127258778370225,0.11127258778370225,0.012381588792081722
1996-07-01,VZ,0.04583658353329613,-0.038119418065490296,-0.08395600159878643,0.08395600159878643,0.007048610204455429
1996-07-01,WBA,0.08985027727464379,0.034819739076178115,-0.05503053819846567,0.05503053819846567,0.0030283601344127894
1996-07-01,WMT,0.031061136832574738,0.09436266556073442,0.06330152872815968,0.06330152872815968,0.004007083539322025
1996-08-01,AAPL,0.12457298484034392,-0.08888632179058387,-0.21345930663092777,0.21345930663092777,0.045564875587356446
1996-08-01,AMGN,0.13483283884411904,0.08037261305338356,-0.05446022579073548,0.05446022579073548,0.0029659161931778898
1996-08-01,AXP,0.06188994572844931,0.05556974182188422,-0.00632020390656509,0.00632020390656509,3.994497742056063e-05
1996-08-01,BA,0.045719506639651665,0.04635777752697917,0.0006382708873275064,0.0006382708873275064,4.073897256098424e-07
1996-08-01,CAT,0.12060932942084555,0.09018222241357776,-0.030427107007267792,0.030427107007267792,0.0009258088408317247
1996-08-01,CVX,0.07333161950512809,0.0710410367764856,-0.002290582728642493,0.002290582728642493,5.246769236755288e-06
1996-08-01,DIS,0.07966928536916987,0.10404361084561012,0.02437432547644025,0.02437432547644025,0.0005941077424314442
1996-08-01,HD,0.07880717149014003,0.0682079543759819,-0.010599217114158135,0.010599217114158135,0.0001123434034330627
1996-08-01,HON,0.17343760377796488,0.0682859136273582,-0.10515169015060669,0.10515169015060669,0.011056877941529195
1996-08-01,IBM,0.04856767122607391,0.08802127306917523,0.03945360184310132,0.03945360184310132,0.001556586698393968
1996-08-01,INTC,0.10029108097284152,0.17879102843002764,0.07849994745718612,0.07849994745718612,0.006162241750780982
1996-08-01,JNJ,0.022127547576583972,0.04338986076468162,0.021262313188097647,0.021262313188097647,0.0004520859621087511
1996-08-01,JPM,-0.003958027007772511,0.07446825357639122,0.07842628058416373,0.07842628058416373,0.006150681486265977
1996-08-01,KO,0.052193992277640835,0.01734828253155888,-0.034845709746081956,0.034845709746081956,0.001214223487708191
1996-08-01,MCD,0.047612179690777696,0.022914403537549626,-0.02469777615322807,0.02469777615322807,0.0006099801469149611
1996-08-01,MMM,-0.012934158049786084,0.021619403499529732,0.03455356154931582,0.03455356154931582,0.0011939486157423566
1996-08-01,MRK,0.015342846952100803,0.06988100556736876,0.05453815861526796,0.05453815861526796,0.0029744107451441268
1996-08-01,NKE,0.045071581940047095,0.11983846767774196,0.07476688573769487,0.07476688573769487,0.005590087202913521
1996-08-01,PG,0.03217203484416851,0.09262155676435142,0.060449521920182915,0.060449521920182915,0.0036541447003786746
1996-08-01,TRV,0.02338378706938373,0.06995894639716557,0.04657515932778184,0.04657515932778184,0.0021692454664082638
1996-08-01,UNH,-0.04323759347962888,0.07480153005626757,0.11803912353589645,0.11803912353589645,0.013933234685122623
1996-08-01,VZ,-0.022266794936531813,0.06245285569249587,0.08471965062902768,0.08471965062902768,0.007177419202704511
1996-08-01,WBA,-0.04393538407236715,0.12138757035140059,0.16532295442376774,0.16532295442376774,0.027331679259403184
1996-08-01,WMT,-0.0313437702171912,0.001936489369181721,0.03328025958637292,0.03328025958637292,0.0011075756781363667
