date,stock,forecast,actual,forecast_error,absolute_error,squared_error,explained_variance_ratio
1996-07-01,AAPL,0.021881628364571665,0.09737261572510388,0.07549098736053221,0.07549098736053221,0.005698889172668034,0.415190059214528
1996-07-01,AMGN,0.0288929071756315,0.06425205392486318,0.03535914674923167,0.03535914674923167,0.0012502692588337006,0.415190059214528
1996-07-01,AXP,0.01116074757475276,0.004984867776581191,-0.006175879798171568,0.006175879798171568,3.814149128146369e-05,0.415190059214528
1996-07-01,BA,0.01854700508837326,0.022347192391741502,0.0038001873033682437,0.0038001873033682437,1.4441423540681205e-05,0.415190059214528
1996-07-01,CAT,0.026043048334029352,0.05063660285763277,0.02459355452360342,0.02459355452360342,0.0006048429241054543,0.415190059214528
1996-07-01,CVX,0.012336594412810683,0.017131247316898423,0.00479465290408774,0.00479465290408774,2.2988696470677003e-05,0.415190059214528
1996-07-01,DIS,0.022814965487229208,0.026333410327575187,0.0035184448403459793,0.0035184448403459793,1.2379454094557244e-05,0.415190059214528
1996-07-01,HD,0.020523797707001516,0.053153900235122765,0.03263010252812125,0.03263010252812125,0.0010647235909957047,0.415190059214528
1996-07-01,HON,0.008343035849814906,0.04980251049499852,0.04145947464518362,0.04145947464518362,0.0017188880378546233,0.415190059214528
1996-07-01,IBM,0.02106742531945191,0.06199108798010119,0.04092366266064928,0.04092366266064928,0.00167474616556262,0.415190059214528
1996-07-01,INTC,0.025742427081738538,0.06121285125082096,0.03547042416908242,0.03547042416908242,0.0012581509907346265,0.415190059214528
1996-07-01,JNJ,0.017182438118690004,0.03093025573792414,0.013747817619234135,0.013747817619234135,0.00018900248929172453,0.415190059214528
1996-07-01,JPM,0.00038428289239472377,0.07567000043550759,0.07528571754311286,0.07528571754311286,0.005667939265981372,0.415190059214528
1996-07-01,KO,0.019112139987031228,0.06453889900018757,0.04542675901315634,0.04542675901315634,0.002063590434439381,0.415190059214528
1996-07-01,MCD,0.019598934976114077,0.0,-0.019598934976114077,0.019598934976114077,0.0003841182521979477,0.415190059214528
1996-07-01,MMM,0.01687042606728735,0.09431065453015237,0.07744022846286502,0.07744022846286502,0.0059969889843807305,0.415190059214528
1996-07-01,MRK,0.009288070309326192,0.0211749163030326,0.011886845993706409,0.011886845993706409,0.00014129710767809412,0.415190059214528
1996-07-01,NKE,0.016590924346623098,0.048617352014250076,0.03202642766762698,0.03202642766762698,0.0010256920691497427,0.415190059214528
1996-07-01,PG,0.016011722680849605,0.001128956173007185,-0.01488276650784242,0.01488276650784242,0.00022149673892695604,0.415190059214528
1996-07-01,TRV,0.007782452675293335,0.0,-0.007782452675293335,0.007782452675293335,6.0566569643180386e-05,0.415190059214528
1996-07-01,UNH,0.0028887048333031268,0.1349195595424761,0.13203085470917297,0.13203085470917297,0.017432146595234742,0.415190059214528
1996-07-01,VZ,0.006442984173585179,-0.03811976764767144,-0.04456275182125662,0.04456275182125662,0.0019858388498829103,0.415190059214528
1996-07-01,WBA,0.01107084442175177,0.034819525029564063,0.023748680607812295,0.023748680607812295,0.0005639998306118798,0.415190059214528
1996-07-01,WMT,0.010818980414519942,0.09436250979966956,0.08354352938514963,0.08354352938514963,0.006979521302127359,0.415190059214528
1996-08-01,AAPL,0.023675537596953594,-0.08888631418832837,-0.11256185178528197,0.11256185178528197,0.012670170477331785,0.4147879580707556
1996-08-01,AMGN,0.02192571796884465,0.0803730792650391,0.05844736129619445,0.05844736129619445,0.003416094042487889,0.4147879580707556
1996-08-01,AXP,0.01310592806584343,0.05556987479437384,0.04246394672853041,0.04246394672853041,0.0018031867717634687,0.4147879580707556
1996-08-01,BA,0.019288115013726216,0.0463573623257451,0.02706924731201888,0.02706924731201888,0.0007327441500392414,0.4147879580707556
1996-08-01,CAT,0.024283415679525102,0.09018265855875189,0.06589924287922679,0.06589924287922679,0.004342710212055323,0.4147879580707556
1996-08-01,CVX,0.016136354485370423,0.07104138878226883,0.05490503429689841,0.05490503429689841,0.0030145627911435905,0.4147879580707556
1996-08-01,DIS,0.02137045442113239,0.10404424447915002,0.08267379005801763,0.08267379005801763,0.006834955562557175,0.4147879580707556
1996-08-01,HD,0.026850636371611263,0.06820748057710392,0.041356844205492654,0.041356844205492654,0.0017103885626373913,0.4147879580707556
1996-08-01,HON,0.0131445720858794,0.06828620665527671,0.05514163456939731,0.05514163456939731,0.0030405998629849523,0.4147879580707556
1996-08-01,IBM,0.017042344200761724,0.08802126731088178,0.07097892311012005,0.07097892311012005,0.005038007525872334,0.4147879580707556
1996-08-01,INTC,0.027335580203124595,0.17879098539618088,0.15145540519305628,0.15145540519305628,0.02293873976219286,0.4147879580707556
1996-08-01,JNJ,0.018970928837287897,0.04339000158390701,0.024419072746619114,0.024419072746619114,0.0005962911138046764,0.4147879580707556
1996-08-01,JPM,0.006064448892078326,0.07446785689331041,0.06840340800123208,0.06840340800123208,0.004679026226183021,0.4147879580707556
1996-08-01,KO,0.020597955138525498,0.017348519275932936,-0.003249435862592562,0.003249435862592562,1.0558833425102666e-05,0.4147879580707556
1996-08-01,MCD,0.01937218919530242,0.022914099925438327,0.0035419107301359054,0.0035419107301359054,1.2545131620251862e-05,0.4147879580707556
1996-08-01,MMM,0.015724684808667226,0.02161933028536158,0.005894645476694355,0.005894645476694355,3.474684529591322e-05,0.4147879580707556
1996-08-01,MRK,0.009271025671268078,0.06988162255453101,0.06061059688326293,0.06061059688326293,0.003673644454545402,0.4147879580707556
1996-08-01,NKE,0.024457346024719422,0.11983817255991792,0.0953808265351985,0.0953808265351985,0.009097502070537626,0.4147879580707556
1996-08-01,PG,0.01657087130331468,0.09262150001433199,0.07605062871101731,0.07605062871101731,0.0057836981273410104,0.4147879580707556
1996-08-01,TRV,0.0168006010351388,0.06995841744503462,0.053157816409895815,0.053157816409895815,0.0028257534454681887,0.4147879580707556
1996-08-01,UNH,0.0023268646314774377,0.0748012265948926,0.07247436196341517,0.07247436196341517,0.00525253314200412,0.4147879580707556
1996-08-01,VZ,0.007105934188031267,0.06245294254064836,0.05534700835261709,0.05534700835261709,0.003063291333584666,0.4147879580707556
1996-08-01,WBA,0.014284257308815242,0.12138786179048879,0.10710360448167354,0.10710360448167354,0.011471182092966761,0.4147879580707556
