Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
1997-07-01,0.13148704171180725,10.16717529296875,16.906023025512695,36.71006774902344,13.819077491760254,,5.8202362060546875,14.265406608581543,20.176433563232422,,,9.764976501464844,23.993810653686523,26.081422805786133,12.986855506896973,15.487433433532715,17.107585906982422,16.667327880859375,14.323781967163086,18.40910530090332,19.134700775146484,10.832953453063965,5.849961280822754,18.817426681518555,19.488460540771484,5.6335530281066895,,9.109842300415039,7.883673667907715,3.955198287963867
1997-08-01,0.16341927647590637,8.568086624145508,15.742393493652344,34.090702056884766,14.391507148742676,,5.51391077041626,13.983257293701172,19.21023941040039,,,9.250386238098145,21.4741268157959,25.002408981323242,13.035494804382324,14.131889343261719,16.857484817504883,13.819116592407227,12.608257293701172,17.46194839477539,16.912689208984375,10.12895393371582,4.985896110534668,16.521867752075195,18.23063850402832,4.8058180809021,,9.086295127868652,7.517391204833984,3.744255304336548
1997-09-01,0.16294974088668823,8.287168502807617,16.577600479125977,34.13591766357422,13.369074821472168,,5.344744682312012,15.112549781799316,20.163715362548828,,,10.218302726745605,22.1758975982666,26.1916446685791,13.062024116516113,14.434996604919434,17.890344619750977,14.708237648010254,12.71302318572998,18.062824249267578,18.409385681152344,10.138531684875488,4.950866222381592,17.142398834228516,20.264890670776367,4.941713333129883,,10.098504066467285,7.166823387145996,3.862912654876709
1997-10-01,0.1279652863740921,8.514067649841309,15.793004989624023,30.09918785095215,12.702946662902832,,6.000832557678223,15.089805603027344,20.60137939453125,,,10.939810752868652,18.7842960357666,24.338457107543945,10.895339965820312,14.356809616088867,17.501840591430664,13.68659496307373,11.96225357055664,17.87963104248047,16.518327713012695,9.961336135864258,4.40625524520874,16.878679275512695,19.97871208190918,4.577263832092285,,10.043577194213867,7.866031646728516,3.6980907917022705
1997-11-01,0.13336528837680817,8.838207244873047,16.01418113708496,33.312889099121094,11.931615829467773,,6.309449195861816,14.589469909667969,23.779483795166016,,,11.00113582611084,19.37130355834961,27.056474685668945,10.987648963928223,15.748705863952637,16.573871612548828,15.106618881225586,12.946605682373047,19.03985595703125,17.55072784423828,10.842540740966797,4.552350044250488,18.976459503173828,19.994335174560547,5.145563125610352,,11.307756423950195,9.002232551574707,4.23299503326416
1997-12-01,0.09861571341753006,9.356827735900879,18.120635986328125,30.780216217041016,12.071624755859375,,6.117422580718994,14.107297897338867,24.79703712463379,,,11.553031921386719,20.325716018676758,25.902311325073242,9.943735122680664,16.54446792602539,16.688175201416016,16.15403175354004,12.767541885375977,16.12628936767578,19.618410110473633,9.903868675231934,3.6523990631103516,19.879344940185547,20.509796142578125,4.910828113555908,,11.529473304748535,8.79297161102295,4.166958808898926
1998-01-01,0.13759145140647888,8.643720626831055,17.03546714782715,29.954713821411133,11.947174072265625,,6.9198198318481445,13.695075988769531,26.76952362060547,,,11.88206958770752,20.391191482543945,24.447818756103516,11.465374946594238,16.81132698059082,16.33574104309082,15.684703826904297,12.600431442260742,16.408782958984375,21.826934814453125,11.43159008026123,3.7510814666748047,19.52130889892578,21.878202438354492,5.065256595611572,,11.727441787719727,9.283416748046875,4.213614463806152
1998-02-01,0.17750796675682068,9.183953285217285,18.33316421508789,34.12163543701172,13.65418529510498,,7.228431701660156,14.817242622375488,28.0752010345459,,,12.544906616210938,22.28957748413086,25.855884552001953,12.69989013671875,18.93039321899414,19.015213012695312,16.62335968017578,14.589096069335938,16.764951705932617,23.72140884399414,12.988056182861328,4.108048915863037,21.20647621154785,22.278852462768555,5.998004913330078,,11.468886375427246,10.281825065612793,4.901549339294434
1998-03-01,0.20662279427051544,10.52373218536377,18.68938636779785,32.87973403930664,13.779305458068848,,7.5027594566345215,14.831011772155762,26.774120330810547,,,13.28139877319336,22.073591232299805,25.768407821655273,11.0537691116333,18.502626419067383,20.67245864868164,18.758054733276367,16.068391799926758,17.994922637939453,23.837615966796875,13.715996742248535,4.143160343170166,21.081546783447266,22.404529571533203,6.399518013000488,,13.066221237182617,9.896153450012207,5.37781286239624
1998-04-01,0.2056836634874344,10.307639122009277,20.80132484436035,31.578752517700195,14.248525619506836,,8.037690162658691,15.269596099853516,31.241695404052734,,,13.69706916809082,23.02617645263672,28.745248794555664,11.4431734085083,18.01446533203125,21.237646102905273,18.4176082611084,16.570528030395508,18.66231918334961,22.48787498474121,13.811776161193848,4.476902961730957,20.534992218017578,21.4230899810791,6.946271896362305,,11.956075668334961,9.685598373413086,5.3594818115234375
1998-05-01,0.20004794001579285,10.458905220031738,20.935352325439453,30.12005043029785,13.808998107910156,,8.298297882080078,14.750219345092773,28.445863723754883,,,15.441441535949707,22.46776580810547,29.148345947265625,10.119485855102539,17.400333404541016,20.94620132446289,19.02444839477539,17.574804306030273,18.316265106201172,21.834693908691406,12.997627258300781,4.312828540802002,21.020160675048828,22.43419647216797,6.328277587890625,,11.798493385314941,9.878608703613281,5.84309196472168
